id,mot,latitude,longitude
BrantômeSaintFrontdAlemps,nomé,,
BuissondeCadouinBadefolssurDordogne,nomé,,
BeaumontduPerigordRampieux,nomé,44.71411,0.79647
SigoulesGageacetRouillac,nomé,44.7976585,0.3498861
VerteillacAuriacdeBourzac,nomé,45.3731207,0.2601651
ChampagnacdeBelairSaintPancrace,nomé,45.4280332,0.6651169
LanouailleDussac,nomé,45.3949,1.08145
BrantômeBussac,ômè,45.2727953330928,0.607665854282268
MussidanSaintMicheldeDouble,ômè,45.0791792,0.288958
MareuilLaRochebeaucourt,ômè,45.4699641211467,0.388511097512405
BrantômeEyvirat,n'ome,45.3233756396582,0.753162968745019
ThenonSainteOrse,n'hommè,45.2028136,1.075663
ThenonGabillou,homē,45.20584,1.03444
ThenonFossemagne,ômet,45.12659,0.98506
SalignacEyviguesArchignac,n'hommé,45.01044,1.31173
VerteillacSaintPaulLizonne,n'hommé,45.3199733,0.2808065
NontronConnezac,n'hommé,45.51201,0.52903
SalignacEyviguesSaintCrepinetCarlucetbis,houmo,44.966515395375,1.28282766358529
VillefrancheduPerigordVillefrancheduPerigord,hōmé,44.6303093,1.0797301
BugueLeBugue,n'homme,,
TerrassonLavilledieuTerrasson,n'omé,45.12725558020806,1.3055338304557402
MontponEygurandeetGardedeuil,n'omé,45.0667127,0.1223086
TerrassonLavilledieuCondatsurVezere,home,45.11924,1.23644
BelvesSioracenPerigord,home,44.8212423,0.9867351
BuissondeCadouinUrval,home,,
SigoulesPomport,home,44.779941183963,0.418264778081384
DommeDaglan,ommé,44.7423944,1.1916025
SigoulesThenac,ommé,44.7503824626603,0.33968424052633
RiberacSaintMartindeRiberacbis,ommé,45.2364055605655,0.362250324465947
ChampagnacdeBelairChampagnacdeBelairbis,ommé,45.4010395256086,0.702643142829104
DommeFlorimontGaumier,hommi,44.6992521,1.2396126
DommeNabirat,homme,44.7537564,1.2980122
LaForceSaintGeorgesBlancaneix,homme,44.9198901,0.3495831
EymetSingleyrac,homme,44.7363132,0.4644315
EymetSadillac,homme,44.733967,0.4837678
VelinesBonneville,homme,44.8208,0.0797
VelinesLamotheMontravel,homme,44.8503948,0.0250918
VerteillacVendoire,homme,45.41487,0.30181
RiberacBourgduBost,homme,45.2719942,0.2564192
SaintAulayeChenaud,homme,45.2182371,0.1022408
SaintAulayeSaintPrivatdesPres,homme,45.2256148,0.2160787
SaintPardouxlaRiviereMontetChabroulet,homme,45.5931688086962,0.883753229809322
MonpazierGaugeac,n'ommé,44.66718801054,0.873637628541771
VillamblardVillamblard,òmè,45.0224081,0.5405512
LaForceMonfauconNordEst,nomet,44.932223,0.256038
EymetSainteInnocence,nhomé,44.7259019,0.4091296
IssigeacEyrenville,hōmě,44.7011133,0.5670064
BergeracCreysse,ômei,44.8566667,0.5666667
SigoulesPuyguilhem,homo,44.7323378,0.3518716
VerteillacGoutRossignol,h'homéï,45.4141667,0.385
RiberacChassaignes,hômei,45.2515435,0.2540075
RiberacSaintSulpicedeRoumagnac,nhommé,45.2049868,0.3938947
RiberacSaintMartindeRiberac,ommè,45.2297691,0.3586599
NeuvicDouzillac,hóme,45.0846627,0.4154039
SaintAulayeSaintAntoineCumond,haumè,45.2559621,0.1986112
MareuilRudeauLadosse,nômé,45.4795991,0.5509889
ThiviersEyzerac,homai,45.3883953,0.9203253
ThiviersSaintMartindeFressengeas,n'homè,45.4425829,0.8448102
ThiviersSaintPierredeCôle,hömé,45.37066,0.7922
ThiviersThiviers,hōmé,45.4183646,0.92088
NontronSaintEstephe,omei,45.5925,0.6633333
JumilhacleGrandSaintPierredeFrugiebis,hommoe,45.5796973844256,1.00321883040719
